amount,revenue,type,default
1275.99,35929.41,B,0
879.61,18483.19,A,0
112.79,38401.13,B,0
1254,16662.86,A,0
1065.72,17313.57,A,0
890.91,15219.65,A,0
1467.06,17907.75,A,0
289.71,48421.45,B,0
1416.52,17365.87,A,0
89.37,39445.26,B,0
794.85,45515.28,B,0
771.67,60935.96,B,0
738.34,34387.28,B,0
945.56,19601.11,A,0
1202.81,34013.51,B,0
1358.83,47848.03,B,0
1477.18,49081.48,B,0
642.9,14380.9,A,0
1024.97,45886.8,B,0
976.37,45314.58,B,0
837.16,36359.98,B,0
1482.12,18694.73,A,0
0,33021.9,B,0
1112.59,15080.3,A,0
901.45,43750.19,B,0
1228.33,6782.5,A,0
736.03,22643.24,B,0
395.8,53372.09,B,0
1661.89,39889.58,B,0
661.44,41476.23,B,0
939.23,18107.97,A,0
0,32844.29,B,0
501.59,23347.75,A,0
249.4,20790.2,B,0
810.34,42824.12,B,0
687.67,32848.94,B,0
730.24,17522.52,A,0
1583.91,19228.84,A,0
1488.03,47722.86,B,0
648.88,43978.84,B,0
629.11,38645.8,B,0
1299.12,36910.25,B,0
857.44,13617.27,A,0
433.94,22875.27,B,0
886.48,12041,A,0
397.27,30000.23,B,0
657.06,44979.14,B,0
708.56,23295.95,B,0
197.33,29104.49,B,0
20.35,21225.4,A,0
703.79,41755.93,B,0
842.71,42014.02,B,0
590.57,35053.75,B,0
258.76,50586.37,B,0
16.37,24664.36,A,0
0,45852.44,B,0
793.71,18426.66,A,0
754.7,59998.14,B,0
980.88,19833.9,A,0
805.58,40051.28,B,0
1226.13,15774.33,A,0
160.94,13451.61,A,0
1152.05,43571.41,B,0
367.4,51898.52,B,0
836.68,16041.58,B,0
1779.56,51598.43,B,0
386.24,34655.34,B,0
1151.88,47906.87,B,0
1844.3,34872.18,B,1
716.9,18618.32,A,0
1807.8,15682.97,A,0
10.19,32804.21,B,0
800.87,33833.24,B,0
345.61,46698.83,B,0
0,47144.72,B,0
555.29,17145.69,A,0
265,41673.66,B,0
102.5,44403.7,B,0
1158,35528.07,B,0
0,10629.89,B,0
292.24,33798.36,B,0
610.72,40725.46,B,0
1019.48,23340.06,B,0
1128.23,52154.62,B,0
1302.88,48493.28,B,0
1469.38,15271.98,A,0
688.58,36693.33,B,0
750.2,11947.98,A,0
638.78,38725.06,B,0
1421.02,15986.23,A,1
740.27,18414.62,B,0
0,53793.28,B,0
523.9,31944.2,B,0
801.5,47373.77,B,0
1342.05,36814.56,B,0
1271.64,38232.16,B,0
907.68,12116.42,A,0
839.29,24769.4,B,0
600.72,58712.56,B,0
880.16,15235.01,B,0
987.3,25272.3,B,0
1404.84,33240.4,B,0
339.26,44721.06,B,0
1523.12,30548.26,B,0
1074.03,47618.92,B,0
0,30582.1,B,0
769.38,47034.99,B,0
760.02,43131.13,B,0
761.22,49279.29,B,0
286.23,37452.97,B,0
758.57,13961.18,A,0
1227.29,34534.28,B,0
1227.03,43077.19,B,0
340.92,41619.11,B,0
1802.24,36753.88,B,0
956.91,20695.36,A,0
0,44791.97,B,0
1618.96,13366.53,A,0
1053.52,40162.18,B,0
1913.75,8023.38,A,0
461.54,44749.68,B,0
1400.23,54708.51,B,0
0,28467.85,B,0
897.79,23046.03,A,0
301.56,28570.93,B,0
947.13,40313.81,B,0
1107.89,38000.49,B,0
1962.43,17700.22,A,0
523.53,38386.99,B,0
1714.58,17964.46,A,0
493.37,20426.28,A,0
366.62,44471.11,B,0
853.59,30524.84,B,0
185.27,10929.39,A,0
95.27,32286.21,B,0
1520.66,30933.73,B,0
1056.36,12647.73,A,0
685.63,24787.45,B,0
679.1,31505.07,B,0
1660.35,17575.49,A,0
783.33,44670.45,B,0
1590.03,45374.55,B,0
476,37325.69,B,0
1396.46,16807.52,A,0
962.8,38327.01,B,0
878.96,33122.07,B,0
707.46,52972.19,B,0
857.75,53643.23,B,0
357.44,25647.46,B,0
0,19116.94,A,0
773.43,48574.02,B,0
0,63686.81,B,0
800.45,47789.78,B,0
1062.05,19553.71,B,0
1648.61,44886.81,B,0
1083.07,32861.15,B,0
279.02,19695.79,A,0
573.52,51392.85,B,0
897.52,13540.97,B,0
1283.62,18636.62,A,0
973.43,40434.37,B,0
826.97,17421.95,A,0
1439.33,21050.53,A,0
1678.33,36924.25,B,0
727.22,15810.02,A,0
395.69,32968.53,B,0
1190.13,34501.95,B,0
1044.57,29861.88,A,0
569.49,24216.79,B,0
1301.77,53423.95,B,0
555.92,42179.29,B,0
1200.53,40256.23,B,0
803.22,57175.73,B,0
1395.48,44109.54,B,0
889.58,12552.27,A,0
961.54,45102.65,B,0
1400.39,23660.04,B,0
1575.65,7469.16,A,0
1174.54,29843.93,B,0
756.78,48294.11,B,0
705.45,42266.75,B,0
1350.59,36753.94,B,0
914.25,48326.9,B,0
848.73,49112.76,B,0
1206.09,26154.26,B,0
299.97,24466.08,B,0
867.92,40845.37,B,0
1174.94,14045.55,A,0
1651.36,40710.64,B,0
911.47,28307.36,B,0
1424.89,44415.25,B,0
500.15,43216.68,B,0
853.17,38791.69,B,0
342.87,58737.82,B,0
1223.84,16681.15,A,0
883.44,28114.82,B,0
1591.31,52901.29,B,0
1280.44,25668.08,A,0
1168.89,51332.52,B,0
1171.29,50766.91,B,0
569.86,36077.29,B,0
0,30111.84,B,0
896.05,57255.6,B,0
1012.42,12882.78,A,0
1151.41,42951.95,B,0
274.99,24154.88,B,0
0,46145.04,B,0
1257.95,19712.37,A,0
1015.5,27062.08,B,0
1697.78,19027.82,A,0
1169.45,20027.05,A,0
881.79,18632.15,A,0
10.08,33986.17,B,0
304.84,23580.96,B,0
1230.89,12048.95,A,0
1650.74,20452.02,A,0
1512.08,27215.76,B,0
1008.66,36441.19,B,0
773.2,19671.82,B,0
925.46,32647.8,B,0
588.39,16459.06,A,0
1612.01,54473.27,B,0
1073.82,30844.64,B,0
846.17,56993.38,B,0
64.7,31676.93,B,0
694.2,13953.44,A,0
490.62,30144.04,B,0
939.72,32920.24,B,0
432.12,46618.68,B,0
1230.69,40408.61,B,0
544.12,36597.98,B,0
961.55,53914.36,B,0
1066.01,56567.2,B,0
881.81,46226.23,B,0
1499.11,42353.04,B,1
1827.6,32305.97,B,0
331.08,49557.84,B,0
216.35,34443.7,B,0
804.07,51067.08,B,0
996.23,10514.78,A,0
1510.14,37489.13,B,0
352.31,41088.22,B,0
734.65,39235.78,B,0
732.11,45352.23,B,0
263.78,27275.59,B,0
706.3,35506.02,B,0
1310.29,44049.99,B,0
1939.1,31792.97,B,0
596.43,24806.36,B,0
453.25,34997.99,B,0
823.98,17848.36,B,0
813.43,17793.98,A,0
184.22,46533.72,B,0
655.54,31395.06,B,0
147.88,41151.46,B,0
985.21,34367.25,B,0
599.06,19464.8,A,0
460.48,52614.25,B,0
817.85,24808.29,A,0
978.28,38389.04,B,0
952.38,28572.56,B,0
0,48428.03,B,0
1900.57,14836.48,A,0
1049.48,42008.34,B,0
761.98,18668.36,A,0
1035.49,36527.91,B,0
0,13592.01,A,0
1008.9,17704.03,A,0
1020.94,19559.6,A,0
412.62,35964.55,B,0
670.7,49549.24,B,0
496.18,51496.06,B,0
891.94,40057.47,B,0
819.01,44253.03,B,0
377.4,13786.01,A,0
1068.67,45208.1,B,0
906.01,15118.87,A,0
1914.64,17008.11,A,1
942.91,50688.41,B,0
580.12,22139.36,B,0
397.51,30139.16,B,0
1024.54,18779.17,B,0
620.51,37194.51,B,0
294.11,15201.33,A,0
131.93,40656.79,B,0
819.25,15149.05,A,0
1572.85,14201.07,A,0
1306.76,20383.73,A,0
1435.05,34099.59,B,0
1975.79,15748.09,A,1
432.44,46698.31,B,0
647.42,30010.75,B,0
1779.45,20953.57,A,0
1115.4,25144.16,A,0
1274.37,51107.55,B,0
805.33,31261.1,B,0
1312.39,29877.21,B,0
0,28475.2,B,0
663.46,36050.88,B,0
1112.71,26981.3,B,0
1617.33,36032.56,B,1
1340.38,16328.44,A,0
0,13572.16,A,0
727.81,20058.11,A,0
559.62,25228.13,B,0
358.85,46251.98,B,0
595.73,16106.49,A,0
1198.93,50434.8,B,0
0,35982.51,B,0
1138.05,14098.86,A,0
624.61,34794.32,B,0
808.31,28902.09,B,0
885.69,19746.93,B,0
1393.48,20968.13,A,0
1033.15,49919.5,B,0
664.11,42166.34,B,0
1011.32,59552.7,B,0
0,53752.84,B,0
884.32,10748.66,A,0
786.93,53040.84,B,0
611.84,38007.19,B,0
801.32,38773.11,B,0
929.05,23602.38,A,0
156.49,20240.15,A,0
1486.5,14746.5,A,0
725.54,43308.46,B,0
553.83,31450.55,B,0
798.85,57034.77,B,0
1286.79,40268.65,B,0
372.09,25461.43,B,0
2488.21,11666.07,A,1
263.34,33118.26,B,0
232.5,32159.05,B,0
1314.4,51393.54,B,0
690.71,18370.93,A,0
281.05,56070.77,B,0
1322.66,44069.71,B,0
700.97,40996.42,B,0
1574.63,48945.06,B,1
447.31,41740.58,B,0
662.14,52555.72,B,0
1384.85,41217.13,B,0
328.14,20305.69,B,0
1107.02,20052.03,B,0
967.08,52324.89,B,0
490.1,15906.29,A,0
278.78,50461.45,B,0
619.24,19298.42,A,0
1019.5,21516.05,A,0
1518.03,18442.35,A,1
1331.56,40399.76,B,0
197.26,44244.01,B,0
432.26,28931.31,B,0
622.45,16064.12,A,0
1549.87,10363.34,A,0
256.31,11704.53,A,0
1543.07,25888.51,B,0
448.78,35766.72,B,0
604.54,35934.19,B,0
420.54,32937.47,B,0
710.59,31113.76,B,0
242.85,23604.73,A,0
181.94,45741.91,B,0
742.02,17946.2,A,0
106.55,53653.03,B,0
614.66,52702.62,B,0
0,55341.74,B,0
1233.72,12422.43,A,1
311.69,31754.83,B,0
703.42,35092.55,B,0
1458.89,20021.92,A,0
416.14,37545.49,B,0
947.67,48001.86,B,0
1246.05,41451.05,B,0
879.99,41744.45,B,0
750.93,40587.63,B,0
1034.91,35105.72,B,0
72.75,50330.67,B,0
921.33,25937.57,B,0
1279.34,41911.24,B,0
1191.86,32333.42,B,0
1788.37,36821.81,B,0
749.68,62029.04,B,0
2118.17,23304.64,A,1
1590.7,34351.19,B,0
1126.73,16418.1,A,0
457.52,55475.53,B,0
796.92,46528.73,B,0
242.06,31052.18,B,0
1735.58,31142.43,B,0
382.09,53438.28,B,0
878.18,17329.69,A,0
1140.12,18938.89,A,0
640.18,32567.59,B,0
953.34,53756.2,B,0
759.89,61609.12,B,0
75.44,26920.91,B,0
1114.41,42286.33,B,0
1517.39,36499.28,B,0
1306.28,28980.71,B,0
0,57321.15,B,0
964.49,26971.25,B,0
1202.7,43106.22,B,0
1857.58,18510.85,A,1
368.3,26265.27,A,0
797.37,23469.77,A,0
616.75,38496.16,B,0
1309.5,15725.68,A,0
1107.35,59403.58,B,0
424.85,30509.76,B,0
576,22743.15,A,0
711.93,21431.15,A,0
1290.86,19449.91,A,0
590.62,37373.97,B,0
342.12,42808.14,B,0
1097.97,43925.92,B,0
1062.48,34595.69,B,0
1351.74,52699.08,B,0
0,38639.77,B,0
499.92,47378.22,B,0
1368.12,41791.36,B,0
696.08,22419.74,A,0
766.93,34536.78,B,0
2243.61,37850.44,B,1
1302.58,24206.99,A,0
1510.3,44606.34,B,0
492.15,37508.02,B,0
2156.62,22427.83,A,1
1890.57,17676.07,A,1
76.02,55600.06,B,0
1476.24,22306.81,B,1
1021.12,45152.58,B,0
989.95,53001.16,B,0
124.88,34321.87,B,0
256.44,44707.35,B,0
1713.54,25929.47,B,1
521.52,42233.01,B,0
1735.77,24912.46,A,0
784.36,53481.14,B,0
1151.06,15090.12,A,0
340.45,35683.64,B,0
869.6,26326.15,B,0
695.88,40121.35,B,0
1006.26,13821.26,A,0
6.38,18512.41,A,0
915.82,41314.71,B,0
799.02,8667.97,A,0
908.07,41036.28,B,0
915.67,45437.11,B,0
679.98,21769.44,A,0
298.95,41194.15,B,0
1815.96,36685.51,B,0
643.64,54356.68,B,0
953.76,37650.23,B,0
456.67,63090.95,B,0
1369.29,30280.11,B,0
333.45,19498.87,A,0
1040.32,22180.5,A,0
1213.06,13177.85,A,0
1304.15,28892.46,B,0
508.1,22038.03,A,0
621.23,46474.88,B,0
1100.14,19726.26,A,0
507.41,32392.3,B,0
360.68,15692.27,A,0
618.15,34059.99,B,0
1757.93,15670.88,A,0
286.01,20229.02,A,0
900.94,27029.52,A,0
396.87,45709.11,B,0
1264.34,17100.14,A,0
0,44933.32,B,0
666.2,45512.66,B,0
882.61,18264.55,A,0
511.53,40108.53,B,0
0,27376.67,B,0
542.57,41334.37,B,0
1129.65,33780.66,B,0
1292.36,29726.17,B,0
713.27,31071.98,B,0
791.44,14952.67,A,0
286.03,18490.49,A,0
1057.78,12427.05,A,0
766.71,41266.75,B,0
2142.93,19569.02,A,0
1255.27,17454.89,A,0
1066.1,23033.67,A,0
102.23,27907.63,B,0
707.89,11470.72,A,0
4.46,45616.23,B,0
951.57,44518.08,B,0
927.96,41953.72,B,0
458.85,36168.7,B,0
1634.78,16238.35,A,1
63.39,38447.7,B,0
505.47,22229.78,A,0
586.59,18856.7,A,0
431.86,22379.48,B,0
1489.12,17579.14,A,0
313.87,34526.75,B,0
1814.15,39636.17,B,1
31.69,52627.64,B,0
624.2,33781.43,B,0
1365.15,29964.79,B,0
685.94,40681.93,B,0
447.88,35667.27,B,0
542.73,23138.94,B,0
1680,19209.63,B,0
1267.77,36189.57,B,0
1496.92,25044.11,A,0
1152.75,15709.09,A,0
1071.39,16825.25,A,0
1349.61,42963.46,B,0
0,32825.25,B,0
944.78,41613.15,B,0
1141.35,24272.45,A,0
1105.74,23091.45,A,0
619.56,13010.94,A,0
678.97,47100.81,B,0
669.12,38188.02,B,0
271.58,54893.1,B,0
1522.7,17081.2,A,0
918.5,52152.85,B,0
881.86,48780.81,B,0
475.41,40137.97,B,0
1423.66,26531.03,A,0
602.96,49953.08,B,0
478.29,35698.69,B,0
550.32,45435.03,B,0
785.49,48071.85,B,0
1350.64,34750.75,B,0
1353.48,52502.22,B,0
0,39425.88,B,0
623.2,19271.98,A,0
525.14,42881.51,B,0
357.65,25316.53,B,0
971.63,37838.56,B,0
1050.94,10671.45,A,0
344.62,43951.61,B,0
202.7,16853.98,A,0
89.86,51783.32,B,0
763.38,20719.24,A,0
1235.64,50699.84,B,0
2161.71,34496.92,B,1
1368.32,51442.47,B,0
1913.02,35445.77,B,1
729.28,49853.31,B,0
1874.63,17857.76,A,1
589.46,23874.15,A,0
1393.09,24697.65,B,0
179.91,19001.2,A,0
653.54,48236.96,B,0
1740.3,44246.89,B,0
2025.12,42498.39,B,1
921.48,15156.6,A,0
593.33,39411.11,B,0
302.7,28753.66,B,0
0,51812.59,B,0
154.54,14068.58,A,0
1008.47,27948.49,B,0
510.19,36839.41,B,0
945.21,43251.85,B,0
1386.93,30144.64,B,0
637.07,18403.5,A,0
1753.8,38329.1,B,1
545.02,40508.5,B,0
929.85,40628.83,B,0
361.43,44512.02,B,0
1199.79,45186.72,B,0
1004.3,48144.43,B,0
968.22,30165.97,B,0
645.07,44939.75,B,0
824.36,58376.14,B,0
1533.13,56574.46,B,1
632.29,16797.05,A,0
326.95,43656.76,B,0
969.83,31740.97,B,0
1713.67,32580.66,B,0
1888.68,12416.98,A,1
989.31,42673.92,B,0
625.53,41325.24,B,0
660.24,56058.09,B,0
1492.25,20052.02,A,0
686.66,11870.43,A,0
804.98,16119.21,A,0
1048.82,12112.35,A,0
1336.69,20581.43,A,0
411.51,30409.04,A,0
857.04,36463.38,B,0
909.5,25471.72,B,0
685.69,37291.95,B,0
1613.47,51338.76,B,0
1409.59,10317.86,A,0
1924.6,12979.18,A,1
1088.51,8516.6,A,0
1593.8,30986.33,B,0
713.56,16184.99,A,0
408.9,47847.26,B,0
1620.42,8460.71,A,0
0,18726.36,A,0
812.72,50289.55,B,0
491.56,36460.99,B,0
529.69,26745.19,A,0
1676.33,41868.65,B,0
1335.2,19267.17,A,0
1228.03,35400.72,B,0
569.7,13406.57,A,0
973.05,46571.9,B,0
806.45,44712.17,B,0
1189.47,13270.52,A,0
1659.73,35969.66,B,0
249.28,40006.83,B,0
527.13,46795.61,B,0
219.91,33209.11,B,0
818.46,47036.35,B,0
1365.78,35926.28,B,0
1060.4,45838.27,B,0
1034.5,41798.3,B,0
545.14,43620.97,B,0
1747.58,48682.59,B,0
1584.83,19106.52,A,1
1346.23,19592.87,A,0
213.06,38954.03,B,0
1105.75,51756.88,B,0
354.85,49303.68,B,0
920.59,53220.53,B,0
831.4,42041.18,B,0
156.83,50631.56,B,0
1747.55,48155.06,B,0
1363,50354.67,B,1
787.08,30265.89,B,0
900.95,38849.44,B,0
617.86,34945.91,B,0
355.04,66758.95,B,0
906.71,23550.86,B,0
1250.83,37597.56,B,0
322.22,17116.74,A,0
1046.16,17931.96,A,0
769.48,10331.42,A,0
1050.86,15031.54,A,0
408.35,25040.41,A,0
784.3,23934.7,A,0
288.35,17879.65,B,0
535.19,35236.52,B,0
1075.47,33950.56,B,0
571.04,25000.26,A,0
763.82,40750.83,B,0
1133.13,19599.33,B,0
995.06,24085.56,B,0
865.62,26026.37,A,0
1091.95,26565.29,B,0
646.46,14204.79,A,0
1905.13,13068.96,A,0
1172.28,40378.67,B,0
595.1,26717.11,B,0
797.6,33350.69,B,0
569.43,51034.4,B,0
764.94,12883.01,A,0
1432.03,27723.78,A,0
672.47,59497.65,B,0
1794.05,40551.29,B,0
1418.39,58814.25,B,0
657.8,17853.7,A,0
1082.35,35174,B,0
876.74,39191.59,B,0
704.53,47256.5,B,0
377.1,17111.96,A,0
990.31,21083.17,B,0
1193.99,23627.49,B,0
1338.4,20450.75,A,0
1262.59,41867.03,B,0
193.55,20925.12,A,0
1391.48,14882.15,A,0
1282.72,23860.44,B,0
711.4,19545.44,A,0
1461.89,19981.46,A,0
778.71,36936,B,0
1434.68,21154.91,A,0
806.3,58050.13,B,0
644.31,17106.29,B,0
559.89,60770.82,B,0
0,32562.74,B,0
954.43,40966.16,B,0
692.81,27226.34,B,0
542.05,37758.9,B,0
632.51,49845.98,B,0
885.1,16907.31,A,0
1428.6,46755.86,B,0
1735.84,34883.72,B,1
704.84,49194.8,B,0
0,44931.94,B,0
686.77,48780.79,B,0
670.91,46920.26,B,0
396.61,47069.72,B,0
1119.48,37946.79,B,0
720.73,18636.16,A,0
882.88,17116.35,B,0
268.76,48566.17,B,0
448.84,45716.16,B,0
1239.48,12595.58,A,0
499.73,57057.98,B,0
1558.19,30128.84,B,0
893.38,13793.4,A,0
1896.55,57661.7,B,1
1481.28,21779.26,A,0
687.87,37947.16,B,0
380.08,28403.17,B,0
936.25,24055.78,A,0
1151.39,20731.91,B,0
1783.87,34634.95,B,0
321.98,24710.61,A,0
1484.99,18589.4,B,0
67.72,45213.75,B,0
1087.04,27703.03,B,0
333.68,20742.6,B,0
365.95,44056.37,B,0
1519.95,43717.25,B,0
680.75,14719.28,B,0
986.57,48723.23,B,0
830.49,39695.92,B,0
1019.39,43594.53,B,0
1598.16,15946.4,A,0
1417.64,8738.34,A,0
806.14,12836.06,A,0
1091.3,35987.16,B,0
1516.68,54105.82,B,0
1258.96,17672.94,A,0
1511.18,22699.75,A,0
1176.72,35801.37,B,0
1240.55,17644.78,A,0
1390.28,27801.16,A,0
0,38506.08,B,0
1324.69,34040.03,B,0
286.55,50438.93,B,0
2014.6,15724.02,A,0
1170.82,17198.65,A,0
578.02,20773.8,A,0
220.37,34240.55,B,0
1120.08,17304.86,A,0
1234,14107.46,A,0
1354.54,14804.32,A,0
1525.68,26164.42,A,0
1042.09,16590.41,A,0
802.69,13162.15,A,0
748.4,43870.32,B,0
0,46011.41,B,0
852.21,12989.63,A,0
411.46,26191.49,A,0
786.46,21011.16,A,0
858.14,20899.72,A,0
2131.07,15264.04,A,0
652.63,38487.74,B,0
322.69,19266.99,B,0
1465.69,37135.59,B,0
876.44,35393.92,B,0
1592.4,55929.98,B,0
1209.95,38470.74,B,0
383.31,15051.9,B,0
748.57,30117.06,A,0
697.89,20658.07,A,0
1365.41,35623.16,B,0
227.78,23941.8,A,0
0,48075.77,B,0
938.8,48857.62,B,0
779.99,22427.91,A,0
1656.35,15478.55,A,0
504.96,69011.15,B,0
0,24615.12,B,0
800.8,24636.76,A,0
1316.09,43996.17,B,0
339.17,55751.04,B,0
1227.2,41704.26,B,0
468.92,63391.69,B,0
2494.95,51816.26,B,1
1126.15,32636.63,B,0
1486.53,18519.2,A,0
701.5,34603.98,B,0
1027.95,15500.88,A,0
822.42,17006.43,B,0
239.69,30964.21,B,0
1514.74,29636.31,B,0
463.55,47448.77,B,0
1676.52,21340.76,A,1
135.74,49788.63,B,0
1264.53,35031.96,B,0
1287.94,35726.49,B,0
0,35938.3,B,0
1118.51,36209.69,B,0
221.03,38242.18,B,0
834.43,13276.71,A,0
864.97,25152.05,A,0
1156.73,11166.52,A,0
2135.16,44385.56,B,1
101.31,20930.48,A,0
833.09,15894.85,A,0
717.78,41377.69,B,0
1025.98,32029.05,B,0
1132.56,21117.06,B,0
667.37,23764.48,A,0
174.43,25604.76,A,0
453.83,54754.48,B,0
1784.54,18002.91,A,0
803.81,24938.14,B,0
806.04,45267.62,B,0
1575.28,43638.36,B,0
1615.84,60616.66,B,0
753.01,42215.14,B,0
549.87,25039.5,B,0
449,43019.49,B,0
1548.95,30681.79,B,0
533.48,21176.9,B,0
865.81,25450,B,0
1083.55,39013.07,B,0
521.36,50917.17,B,0
1198.66,50669.72,B,0
1146.76,57267.17,B,0
713.02,17874.21,B,0
79.85,51009.93,B,0
412.75,40506.75,B,0
656.88,21250.36,A,0
730.47,53866.94,B,0
1353.18,39250.62,B,0
671.31,17216.67,A,0
675.05,37618.21,B,0
1359.63,34528.93,B,0
1350.03,50230.75,B,0
1380.43,48181.9,B,0
856.37,47661.99,B,0
1355.65,38964.7,B,0
410,28951.02,B,0
1342.83,25080.67,B,0
1036.78,24729.18,A,0
1638.39,35861.16,B,0
379.57,25839.1,B,0
152.95,17943.06,A,0
258.09,38898.52,B,0
320.77,14296.9,A,0
386.97,44779.49,B,0
1936.71,56135.7,B,1
597.26,49780.58,B,0
247.04,43224.07,B,0
842.65,44322.57,B,0
832.84,14577.47,A,0
465.41,42128.69,B,0
847.54,50496.68,B,0
0,40829.86,B,0
647.44,40692.66,B,0
470.23,18362.59,A,0
618,18420.74,A,0
535.89,43910.49,B,0
1530.89,52890.15,B,0
497.71,34985.8,B,0
519.68,42269.92,B,0
1168.58,25938.07,A,0
302.55,44432.58,B,0
409.23,30375.5,B,0
571.52,24789.73,B,0
1309.28,13666.17,A,0
501.26,47463.16,B,0
1035.63,40937.62,B,1
805.88,21436.25,A,0
597.56,29951.29,B,0
1223.97,45348.11,B,0
1344.38,21777.96,A,0
1609.98,43837.83,B,0
1272.15,9948.71,A,0
219.57,32995.59,B,0
1477.83,49652.7,B,0
1491.12,14323.86,A,0
1057.96,37073.18,B,0
1135.84,39680.27,B,0
1459.55,15469.83,A,0
1457.35,43793.34,B,0
261.79,17794.07,B,0
1493.94,11158.13,A,1
1088.87,32004.27,B,0
755.79,49125.07,B,0
870.73,16785.87,A,0
962.02,35954.32,B,0
1040.46,13759.79,A,0
266.94,40551.98,B,0
1667.28,47402.11,B,0
924.09,19287.78,A,0
722.68,13392.75,A,0
799.59,45083.92,B,0
1270.04,8743.3,A,0
1972.73,27114.07,B,1
863.28,20577.08,A,0
917.56,43126.78,B,0
729.14,31237.11,B,0
533.06,45373.45,B,0
769.05,35896.48,B,0
804.36,19281.57,A,0
1298.47,24478.85,A,0
0,37657.58,B,0
818,17268.51,A,0
10.06,26892.13,B,0
1414.3,19865.78,A,0
347.86,26000.79,B,0
730.51,40258.22,B,0
588.33,9159.34,A,0
785.02,49276.2,B,0
703.14,56959.53,B,0
961.34,27090.75,B,0
765.1,54757.11,B,0
658.36,42085.82,B,0
864.02,29076.24,B,0
135.79,43005.67,B,0
1252.84,19079.44,A,1
713.14,23452.07,A,0
943.64,30033.87,B,0
468.53,38298.86,B,0
854.16,55286.9,B,0
1027.32,16567.51,A,0
724.81,35295.2,B,0
817.83,41235.47,B,0
1647.46,23708.21,A,0
729.32,42262.98,B,0
1205.23,17834.35,A,0
659,34817.7,B,0
996.55,37600.42,B,0
4.15,38383.44,B,0
1323.3,23097.88,A,0
612.71,25852.11,B,0
1169.18,23660.64,A,0
197.73,27532.26,B,0
1070.72,15859.76,A,0
964.06,25057.76,B,0
48.57,38654.23,B,0
1860.72,18001.69,A,1
822.23,33898.12,B,0
0,25863.81,B,0
810.75,18698.54,A,0
1743.78,17692.17,A,0
488.62,23464.45,A,0
1849.74,25904.6,A,0
1126.71,33441.93,B,0
1923.22,56665.69,B,1
1161.91,45961.1,B,0
445.75,22057.3,B,0
457.52,21108.69,A,0
689.65,22232.27,A,0
1190.4,20155.01,A,0
1055.81,24008.6,A,0
1001.5,43283.98,B,0
479.96,48479.24,B,0
910.77,38894.31,B,0
661.73,30621.5,B,0
143.79,35403.01,B,0
1468.12,43170.41,B,0
435.44,42141.19,B,0
89.09,44276.07,B,0
1067.07,51853.72,B,0
933.36,14160.09,A,0
828.99,16312.31,A,0
1015.65,13422.47,A,0
650.03,21940.21,B,0
754.21,46312.14,B,0
1041.42,45357.73,B,0
1103.73,14492.09,A,0
264.77,40950.8,B,0
1135.09,33621.93,B,0
1620.17,33714.39,B,0
790.31,35861.76,B,0
297.57,51235.43,B,0
689.65,17298.42,A,0
1294.56,39973.15,B,0
0,16951.01,A,0
785.97,41616.83,B,0
1189.31,36881.65,B,0
685.93,47315.86,B,0
1370.72,35485.39,B,0
956.52,44910.22,B,0
693.33,66890.77,B,0
831.62,20849.71,A,0
1031.13,47596.93,B,0
683.13,30508.84,B,0
0,50482.62,B,0
797.57,34721.93,B,0
438.6,40392.19,B,0
1148.4,17041.23,A,0
1664.66,10850.82,A,0
94.21,27111.75,B,0
832.14,54255.36,B,0
1543.83,49749.58,B,0
238.01,16889.69,A,0
707.26,17993.73,A,0
185.25,39098.97,B,0
821.09,52139.12,B,0
764.55,45243.93,B,0
24.1,35730.24,B,0
1510.94,44430.4,B,0
2010.71,50885,B,1
42.57,32299.14,B,0
608.89,41156.2,B,0
1598.3,23915.61,A,0
1358.51,18704.95,A,0
1877.85,58945.76,B,0
816.43,33110.89,B,0
1099.31,37635.02,B,0
1312.2,43682.91,B,0
424.88,30355.68,B,0
1126.64,23741.18,A,0
710.14,55200.09,B,0
454.44,12709.38,A,0
1057.52,27183.62,B,0
1010.33,18223.98,A,0
312.38,38189.74,B,0
201.63,58121.24,B,0
935.18,39173.6,B,0
747.2,18321.56,A,0
1215.39,37292.91,B,0
1004.31,39497.31,B,0
1441.23,18625.48,A,0
1626.08,47807.62,B,0
889.58,38380.37,B,0
1196.97,33497.82,B,0
44,48235.95,B,0
453.4,12929.5,A,0
520.45,40844,B,0
1811.19,53900.97,B,1
0,45744.21,B,0
789.74,43987.6,B,0
1150.54,60670.66,B,0
108.91,42697.63,B,0
1208.48,36836.34,B,0
399.82,34420.73,B,0
794.45,54540.46,B,0
1187.23,45903.49,B,0
728.18,31957.11,B,0
420.54,34497.31,B,0
1079.3,22861.29,B,0
953.8,18159.26,A,0
1663.32,23957.13,A,0
1037.67,68814.64,B,0
709.88,15925.14,A,0
163.35,43049.7,B,0
1176.46,30714.37,B,0
406.33,45205.08,B,0
1072.73,27859.67,B,0
371.06,25469.65,B,0
1421.29,20756.34,A,0
70.58,24368.13,B,0
422.5,39213.69,B,0
249.09,46335.98,B,0
1118.2,50132.4,B,0
1356.52,21752.5,A,0
1372.5,22345.68,A,0
0,52684.06,B,0
494.88,21097.74,A,0
1195.67,41764.66,B,0
1501.21,39677.44,B,0
1667.97,32757.3,B,0
1424.73,24379.99,B,0
